title,description,skill,link,img_url,label
Senior Java Developer,LİNKTERA BİLGİ TEKNOLOJİLERİ A.Ş.,"mvc, restful, html, oracle, postgresql, css, java, mysql",https://www.kariyer.net//is-ilani/linktera-bilgi-teknolojileri-a-s-senior-java-developer-3448760,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/73669_1248851.png,data warehouse developer
Software Development Engineer,BİRİKİM PİLLERİ BATARYA TEKNOLOJİLERİ ANONİM ŞİRKETİ,"json, restful, php, erp, html, xml, css, cold fusion, javascript",https://www.kariyer.net//is-ilani/birikim-pilleri-batarya-teknolojileri-anonim-sirke-yazilim-gelistirme-muhendisi-3496575,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/53698_logo.gif,front-end developer
Fullstack/Frontend Software Developer,Seyir Mobil Yazılım Elektronik Otomasyon Sistemler,javascript,https://www.kariyer.net//is-ilani/seyir-mobil-yazilim-elektronik-otomasyon-sistemler-fullstack-frontend-yazilim-gelistirme-uzmani-3497474,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/51585_logo.gif,front-end developer
Senior Software Engineer,Renaissance Construction,"mvc, restful, excel, engineering, bootstrap, management, html5, programming, software development, microsoft, css, design, procurement, sharepoint, javascript",https://www.kariyer.net//is-ilani/renaissance-construction-senior-software-engineer-3438503,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/xu2m413h.44a.png,front-end developer
Playable Ads Developer,PANTEON OYUN TEKNOLOJILERI,"unity 3d, engineering, management, youtube, coding, energy, marketing, insurance, health, game development",https://www.kariyer.net//is-ilani/panteon-oyun-teknolojileri-playable-ads-developer-3509313,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/38854_logo1.gif,game developer
.Net Software Development Specialist,SANKO HOLDİNG A.Ş.,sql,https://www.kariyer.net//is-ilani/sanko-holding-a-s--net-yazilim-gelistirme-uzmani-2789610,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/30729_logo8.gif,data warehouse developer
Backend Software Developer,GTS ORGANİZASYON TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ,scrum,https://www.kariyer.net//is-ilani/gts-organizasyon-turizm-ticaret-ve-sanayi-limited-backend-software-developer-3501447,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/220774_201006.jpg,data analyst
Backend (Java) Developer,Zebra Elektronik A.Ş.,"json, restful, scrum, git, java, mysql",https://www.kariyer.net//is-ilani/zebra-elektronik-a-s-backend-java-gelistirici-3507010,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/38972_209885.jpg,data warehouse developer
Software Development Engineer (İzmir),Doruk,"analytics, engineering, management, sql, augmented reality, programming, artificial intelligence, insurance, communications, health, design, manufacturing",https://www.kariyer.net//is-ilani/doruk-yazilim-gelistirme-muhendisi-izmir-3438402,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/24027_173442.jpg,data warehouse developer
Backend Developer,NTT Data Business Solutions Türkiye,"linux, python, management, sap, artificial intelligence, django, microsoft",https://www.kariyer.net//is-ilani/ntt-data-business-solutions-turkiye-backend-developer-3502065,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/4753_237391.jpg,artificial intelligence specialist
Senior React Developer,JOTFORM YAZILIM A.Ş,"music, ajax, management, courses, templates, html5, product management, insurance, building, health, git, javascript",https://www.kariyer.net//is-ilani/jotform-yazilim-a-s-senior-react-developer-3508277,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/15675_213294.jpg,product manager
Software Development Engineer,Konveyör A.Ş.,"erp, typescript, sql, linq",https://www.kariyer.net//is-ilani/konveyor-a-s-yazilim-gelistirme-muhendisi-3506795,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/konveyor_logo.gif,data warehouse developer
Software Development Engineer,SYSTEMAİR HSK HAVALANDIRMA END SAN VE TİC A.Ş.,visual basic,https://www.kariyer.net//is-ilani/systemair-hsk-havalandirma-end-san-ve-tic-a-s-yazilim-gelistirme-muhendisi-3494678,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/s2qf3smy.rrc.jpg,software engineer
M+ Technology Software Specialist,M Plus,"json, mvc, analytics, engineering, bootstrap, bpo, html5, programming, artificial intelligence, software development, design, crm, data science, javascript",https://www.kariyer.net//is-ilani/m-plus-m-technology-software-specialist-3320616,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/2093_245696.jpg,front-end developer
Software developing expert,BERDAN CIVATA ENERJİ İMALAT SAVUNMA SANAYİ VE LABORATUVAR HİZ.TİC.A.Ş.,"delphi, erp, sql, microsoft",https://www.kariyer.net//is-ilani/berdan-civata-enerji-imalat-savunma-sanayi-ve-labo-yazilim-gelistirme-uzmani-3491669,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/berdanma_logo.gif,data warehouse developer
Software Development Engineer,ENMOS ENDÜSTRİYEL OTOMASYON ELEKTRONİK İMALAT SAN TİC A.Ş.,"git, design, programming, engineering",https://www.kariyer.net//is-ilani/enmos-endustriyel-otomasyon-elektronik-imalat-san-yazilim-gelistirme-muhendisi-3483014,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/11867_229937.jpg,software engineer
.Net Developer,Amaris Engineering & High Technologies,"design, azure, sql",https://www.kariyer.net//is-ilani/amaris-engineering-high-technologies--net-developer-3013172,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/113135_193927log.png,data warehouse developer
Fullstack .Net C# Developer,Genbil Yazılım,"mvc, bootstrap, xamarin, dynamics, html, microsoft, css, crm",https://www.kariyer.net//is-ilani/genbil-yazilim-fullstack-net-c-developer-3151427,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/27050_197829.jpg,front-end developer
Senior Frontend Developer,DEFINEX DANIŞMANLIK ANONİM ŞİRKETİ,"engineering, psychology, training, legal, insurance, health, design",https://www.kariyer.net//is-ilani/definex-danismanlik-anonim-sirketi-senior-frontend-developer-3502085,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/jzc3tac4.ckd.png,data analyst
Software Support and Project Specialist,HASTAVUK GIDA TARIMHAYVANCILIK SAN.VE TİC.A.Ş.,"erp, sap, sql",https://www.kariyer.net//is-ilani/hastavuk-gida-tarimhayvancilik-san-ve-tic-a-s-yazilim-destek-ve-proje-uzmani-3499995,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/17278_logo.gif,data warehouse developer
Business Intelligence Specialist,FUZUL TASARRUF FİNANSMAN A.Ş.,"excel, sql",https://www.kariyer.net//is-ilani/fuzul-tasarruf-finansman-a-s-is-zekasi-uzmani-3503060,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/91665_logo.gif,data warehouse developer
Senior Java Developer,DEFINEX DANIŞMANLIK ANONİM ŞİRKETİ,"risk management, engineering, management, psychology, mathematics, training, coding, legal, insurance, software development, health, design, java, delivery, javascript",https://www.kariyer.net//is-ilani/definex-danismanlik-anonim-sirketi-senior-java-developer-3502107,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/jzc3tac4.ckd.png,front-end developer
Software Development Engineer,İş Yazılım Donanım Elektronik LTD.ŞTİ,"json, mvc, restful, microsoft sql server, ajax, xml, microsoft, redis, elasticsearch, css, sql, javascript",https://www.kariyer.net//is-ilani/is-yazilim-donanim-elektronik-ltd-sti-yazilim-gelistirme-muhendisi-3501643,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/34810_217128.jpg,data warehouse developer
Senior Java Software Developer (Remote),Medors Bilişim,"debugging, oracle, typescript, software development, java",https://www.kariyer.net//is-ilani/medors-bilisim-senior-java-software-developer-remote-3496795,/_assets/img/firma-logosuz.png,software engineer
Software Development Engineer,Gizli Firma,"php, sql",https://www.kariyer.net//is-ilani/gizli-firma-yazilim-gelistirme-muhendisi-3494864,,data warehouse developer
C# Software Developer/Remote,"AKINSOFT, AKIN Yazilim Bilgisayar Ltd. Sti.","json, xml, mysql",https://www.kariyer.net//is-ilani/akinsoft-akin-yazilim-bilgisayar-ltd-sti-c-yazilim-gelistirme-uzmani-remote-3324120,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/25149_192477.jpg,data warehouse developer
Software Development Engineer,CNC İleri Teknoloji Mühendislik San. ve Tic. Ltd.,"sqlite, mvc, wpf",https://www.kariyer.net//is-ilani/cnc-ileri-teknoloji-muhendislik-san-ve-tic-ltd-yazilim-gelistirme-muhendisi-3488545,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/6875_1258681.jpg,data warehouse developer
Aı-Ml Engineer,Pratik Aday Servisi,"python, azure, machine learning, programming, artificial intelligence, visualization, design, data science, natural language",https://www.kariyer.net//is-ilani/pratik-aday-servisi-ai-ml-engineer-3480543,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg,cloud solutions architect
Full Stack Software Engineer,FORTİS TİCARET TEKNOLOJİ İTHALAT İHRACAT LİMİTED ŞİRKETİ,"mvc, sales, visual basic, microsoft sql server, engineering, ecommerce, web services, amazon web services, troubleshooting, technical support, azure, programming, research, software development, microsoft, design, sql, javascript",https://www.kariyer.net//is-ilani/fortis-ticaret-teknoloji-ithalat-ihracat-limited-s-full-stack-software-engineer-3484955,/_assets/img/firma-logosuz.png,it support technician
C# Software Development Engineer,ASELSAN ELEKTRONİK SAN. VE TİC. A.Ş.,git,https://www.kariyer.net//is-ilani/aselsan-elektronik-san-ve-tic-a-s-c-yazilim-gelistirme-muhendisi-3479768,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/aselsanlogoo.jpg,software engineer
Software Development Engineer,KOLOĞLU HOLDİNG A.Ş.,"json, restful, scrum, j2ee, xml, azure, oracle, git, design, java, sql",https://www.kariyer.net//is-ilani/kologlu-holding-a-s-yazilim-gelistirme-muhendisi-3180005,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/kologlu holding.jpg,data warehouse developer
Software Development Engineer,Vakıf Katılım,"erp, sql",https://www.kariyer.net//is-ilani/vakif-katilim-yazilim-gelistirme-muhendisi-2319445,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/vakif katilim.gif,data warehouse developer
Software Development Specialist/Senior Specialist,Yurtbay Seramik,"restful, xamarin, php, erp, xml, sap, word, java, sql, javascript",https://www.kariyer.net//is-ilani/yurtbay-seramik-yazilim-gelistirme-uzmani-kidemli-uzmani-3443383,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/yurtbayseramik.gif,data warehouse developer
Software Specialist,MAY Tohum,"delphi, crm, erp, sql",https://www.kariyer.net//is-ilani/may-tohum-yazilim-sorumlusu-3467186,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/mayt_logo.gif,data warehouse developer
Software Chief Engineer,Lentatek Uzay Havacılık ve Teknoloji A.Ş.,rtos,https://www.kariyer.net//is-ilani/lentatek-uzay-havacilik-ve-teknoloji-a-s-yazilim-sef-muhendisi-2903114,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1115_229865.jpg,data analyst
Senior Backend Developer,Limak Yatırım Enerji Ürt. İşl. Hiz. ve İnş. A.Ş.,"recruitment, courses, programming, insurance, communications, building, health, java, sql",https://www.kariyer.net//is-ilani/limak-yatirim-enerji-urt-isl-hiz-ve-ins-a-s-senior-backend-developer-3491500,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/limak_logo.gif,data warehouse developer
Junior Software Developer,Burda Bebek Ürünleri San. ve Tic. A.Ş.,sql,https://www.kariyer.net//is-ilani/burda-bebek-urunleri-san-ve-tic-a-s-junior-yazilim-gelistirici-3499117,/_assets/img/firma-logosuz.png,data warehouse developer
Software Specialist,Klimasan Klima San. ve Tic. A.Ş. - Metalfrio Solutions,"sql, sap, sharepoint, itil",https://www.kariyer.net//is-ilani/klimasan-klima-san-ve-tic-a-s-metalfrio-solut-yazilim-sorumlusu-3477736,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/klimasan_logo.gif,data warehouse developer
Fresh Graduate Java Developer,Infonal Bilgi Teknolojileri A.Ş.,"j2ee, oracle, design, java, sql",https://www.kariyer.net//is-ilani/infonal-bilgi-teknolojileri-a-s-yeni-mezun-java-developer-2050543,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/51798.gif,data warehouse developer
Junior Software Developer,BOSFOR BİLİŞİM TEKNOLOJİLERİ DANIŞMANLIK VE TİC. LTD. ŞTİ,"mvc, java, sql",https://www.kariyer.net//is-ilani/bosfor-bilisim-teknolojileri-danismanlik-ve-tic-l-junior-yazilim-gelistirme-uzmani-3484018,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/21181.gif,data warehouse developer
Junior Software Developer,Siemens,"legal, manufacturing",https://www.kariyer.net//is-ilani/siemens-junior-software-developer-3509220,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/simko_logo.gif,data analyst
Senior Java Developer,Metric,"html, big data, sap, elasticsearch, css, java",https://www.kariyer.net//is-ilani/metric-kidemli-java-yazilim-uzmani-3327241,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/25179_logo.gif,front-end developer
.Net Senior Software Developer,Delta Yazılım A.Ş.,"sql, management, microsoft",https://www.kariyer.net//is-ilani/delta-yazilim-a-s--net-senior-software-developer-3488247,/_assets/img/firma-logosuz.png,data warehouse developer
Senior Software Specialist,ArtıBilim Bilgi ve Eğitim Teknolojileri,"json, linux, bootstrap, laravel, php, unix, xml, html5, postgresql, git, javascript",https://www.kariyer.net//is-ilani/artibilim-bilgi-ve-egitim-teknolojileri-kidemli-yazilim-uzmani-3470793,/_assets/img/firma-logosuz.png,data warehouse developer
Senior Frontend Developer,Agito Bilgisayar Yazılım ve Danışmanlık Hizmetleri Anonim Şirketi,"engineering, bootstrap, mathematics, html, insurance, git, design, javascript",https://www.kariyer.net//is-ilani/agito-bilgisayar-yazilim-ve-danismanlik-hizmetleri-senior-frontend-developer-2948635,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/7517_246484.jpg,front-end developer
Senior Software Specialist,Koton,"elasticsearch, redis, nginx, git, design, sql, javascript",https://www.kariyer.net//is-ilani/koton-kidemli-yazilim-uzmani-2941420,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/koton_logo.gif,data warehouse developer
Senior Fullstack Developer,ENTERPRISE RENT A CAR,"mvc, ajax, bootstrap, management, html, cms, css, javascript",https://www.kariyer.net//is-ilani/enterprise-rent-a-car-senior-fullstack-developer-3436992,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/gurbaslar_32.gif,front-end developer
Senior Software Specialist,Sürat Kargo,"mvc, microsoft",https://www.kariyer.net//is-ilani/surat-kargo-kidemli-yazilim-uzmani-2958465,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/276662_216392.jpg,data analyst
Senior Full Stack Developer,Horoz Lojistik Kargo Hizmetleri ve Tic. A.Ş.,"mvc, html5, git, xslt, sql, javascript",https://www.kariyer.net//is-ilani/horoz-lojistik-kargo-hizmetleri-ve-tic-a-s-senior-full-stack-developer-3005929,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/horoz_3.gif,data warehouse developer
Senior Software Specialist,PALMET ENERJİ A.Ş.-PALMET ŞİRKETLER GRUBU,"mvc, scrum, html, programming, css, design, sql",https://www.kariyer.net//is-ilani/palmet-enerji-a-s-palmet-sirketler-grubu-kidemli-yazilim-uzmani-3223256,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/8186_252185.jpg,data warehouse developer
Senior Software Developer,Arvato Lojistik Dış Ticaret ve E Ticaret Hizmetleri A.Ş.,"scrum, engineering, automotive, ecommerce, management, oauth, agile development, reviews, azure, programming, insurance, git, design, leads, debugging, sql",https://www.kariyer.net//is-ilani/arvato-lojistik-dis-ticaret-ve-e-ticaret-hizmetler-senior-software-developer-3465508,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/yeni.jpg.jpg,data warehouse developer
Senior Software Specialist,Smartiks Yazılım A.Ş.,"json, mvc, bootstrap, xml, html5, typescript, git, javascript",https://www.kariyer.net//is-ilani/smartiks-yazilim-a-s-kidemli-yazilim-uzmani-3501110,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/13078_1242901.jpg,front-end developer
Senior Software Specialists,PBM TECH BİLİŞİM ANONİM ŞİRKETİ,"mvc, asp, bootstrap, postgresql, git",https://www.kariyer.net//is-ilani/pbm-tech-bilisim-anonim-sirketi-kidemli-yazilim-uzmanlari-3500863,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/319277_241323.jpg,data warehouse developer
Senior Java Developer,KEYDATA BİLGİ İŞLEM TEKNOLOJİ SİSTEMLERİ A.Ş.,"json, mvc, restful, ajax, bootstrap, html5, java, sql, javascript",https://www.kariyer.net//is-ilani/keydata-bilgi-islem-teknoloji-sistemleri-a-s-kidemli-java-yazilimci-3444114,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/261870_246492.jpg,data warehouse developer
Senior Frontend Developer,Arvato Lojistik Dış Ticaret ve E Ticaret Hizmetleri A.Ş.,"engineering, bootstrap, ecommerce, automotive, management, html, insurance, css, design",https://www.kariyer.net//is-ilani/arvato-lojistik-dis-ticaret-ve-e-ticaret-hizmetler-senior-frontend-developer-3385651,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/yeni.jpg.jpg,front-end developer
